time,latitude,longitude,depth,mag,place
2014-11-08 18:19:39.990000+00:00,24.8744,94.866,87.48,4.8,"85 km ENE of Yairipok, India"
2014-11-05 12:41:05.900000+00:00,2.2009,89.7838,10.0,4.8,North Indian Ocean
2014-11-02 05:41:04.300000+00:00,26.7052,94.045,57.37,4.3,"7 km E of Dergaon, India"
2014-10-24 11:57:22.880000+00:00,2.5989,89.6595,10.0,4.5,North Indian Ocean
2014-10-24 05:56:45.470000+00:00,27.8491,91.8364,10.0,4.3,"31 km NNW of Tawang, India"
2014-10-24 00:05:26.880000+00:00,23.9814,93.9631,69.37,4.6,"49 km SE of Chur?ch?ndpur, India"
2014-10-18 13:59:41.940000+00:00,6.9551,92.3706,31.9,4.7,"Nicobar Islands, India region"
2014-10-17 09:44:50.750000+00:00,27.1694,97.0744,10.0,4.7,"109 km NNE of Sarupathar, India"
2014-10-14 18:36:06.270000+00:00,7.5569,94.2408,10.0,5.0,"Nicobar Islands, India region"
2014-10-12 03:32:46.310000+00:00,12.8728,93.8655,136.26,4.9,"180 km NE of Bamboo Flat, India"
2014-10-11 08:13:37.870000+00:00,34.3887,79.2005,35.0,4.5,"150 km E of Leh, India"
2014-10-10 21:49:37.690000+00:00,34.3271,79.1521,45.27,4.0,"145 km E of Leh, India"
2014-10-09 01:41:20.090000+00:00,14.0353,93.0968,32.52,4.4,"261 km N of Bamboo Flat, India"
2014-10-08 00:22:53.570000+00:00,10.8841,92.7316,49.34,4.0,"86 km S of Port Blair, India"
2014-10-06 14:10:21.210000+00:00,14.2611,93.1258,35.18,4.6,"286 km N of Bamboo Flat, India"
2014-10-03 03:48:44.910000+00:00,10.5141,92.0977,30.65,4.3,"145 km SSW of Port Blair, India"
2014-09-26 04:21:24.080000+00:00,12.5193,95.2254,20.22,5.5,"285 km ENE of Port Blair, India"
2014-09-24 00:59:17.040000+00:00,14.0956,93.1949,40.58,4.3,"270 km N of Bamboo Flat, India"
2014-09-22 20:49:10.820000+00:00,34.2939,73.9193,26.73,4.7,"26 km NNW of Uri, India"
2014-09-21 06:31:20.640000+00:00,29.8636,95.3383,24.81,4.0,"175 km NNE of Shi Yomi, India"
2014-09-21 01:46:09.280000+00:00,29.8495,95.2495,26.68,4.1,"169 km NNE of Shi Yomi, India"
2014-09-15 21:38:59.490000+00:00,24.5258,94.7457,90.15,4.3,"69 km E of W?ngjing, India"
2014-09-15 05:16:35.060000+00:00,6.7624,91.8773,35.0,4.5,"Nicobar Islands, India region"
2014-09-13 03:31:26.050000+00:00,27.737,92.9356,51.18,4.1,"72 km NE of Bomdila, India"
2014-09-12 13:06:33.630000+00:00,8.5661,92.5561,39.08,5.0,"Nicobar Islands, India region"
2014-09-12 07:56:41.570000+00:00,25.6524,89.9947,15.0,4.1,"18 km NE of Mank?char, India"
2014-09-09 23:11:50.690000+00:00,10.6033,91.7456,27.11,4.0,"160 km SW of Port Blair, India"
2014-09-09 09:28:22.190000+00:00,22.1989,93.244,10.0,5.4,"42 km SE of Saiha, India"
2014-09-09 01:47:40.080000+00:00,7.9281,91.9296,29.83,4.5,"Nicobar Islands, India region"
2014-09-08 13:11:00.360000+00:00,14.2877,92.8678,27.77,4.6,"286 km N of Bamboo Flat, India"
2014-08-27 13:15:43.480000+00:00,2.5322,89.7118,14.83,4.4,North Indian Ocean
2014-08-27 02:09:47.910000+00:00,8.1279,91.7162,28.11,4.4,"Nicobar Islands, India region"
2014-08-27 01:54:51.210000+00:00,8.0733,91.8412,32.79,4.3,"Nicobar Islands, India region"
2014-08-26 18:05:02.680000+00:00,8.2661,91.8534,29.61,4.6,"Nicobar Islands, India region"
2014-08-25 08:43:03.870000+00:00,14.3762,93.1925,37.18,4.6,"Andaman Islands, India region"
2014-08-24 08:29:31.740000+00:00,30.0384,79.9591,10.0,4.4,"28 km NE of B?geshwar, India"
2014-08-23 19:58:43.750000+00:00,8.4186,93.4851,88.46,4.7,"Nicobar Islands, India region"
2014-08-21 08:11:18.820000+00:00,32.3289,76.4266,10.0,4.9,"15 km NE of Dharamsala, India"
2014-08-20 08:05:03.110000+00:00,27.5614,92.5625,38.3,4.1,"Arunachal Pradesh, India"
2014-08-17 20:34:32.440000+00:00,23.6717,91.4071,38.0,4.1,"7 km NE of Barjala, India"
2014-08-16 16:39:55.170000+00:00,24.593,94.5693,91.24,5.0,"51 km E of W?ngjing, India"
2014-08-12 20:52:06.470000+00:00,9.2284,93.5937,105.45,4.9,"285 km SSE of Port Blair, India"
2014-08-09 22:18:37.270000+00:00,10.5702,91.7169,29.52,4.4,"165 km SW of Port Blair, India"
2014-08-09 21:11:48.350000+00:00,12.5912,95.3368,21.33,4.3,"299 km ENE of Port Blair, India"
2014-08-02 16:18:59.530000+00:00,11.8708,93.6433,129.36,4.7,"100 km ENE of Port Blair, India"
2014-08-02 01:02:00.150000+00:00,12.5741,95.5532,21.24,4.0,"Andaman Islands, India region"
2014-08-01 21:47:04.450000+00:00,11.9976,95.1248,10.0,4.6,"261 km E of Port Blair, India"
2014-08-01 21:11:08.780000+00:00,12.4019,95.5705,10.0,4.6,"Andaman Islands, India region"
2014-08-01 20:27:50.430000+00:00,24.3849,94.7039,85.67,4.7,"68 km ESE of W?ngjing, India"
2014-08-01 16:20:21.740000+00:00,12.0898,95.6271,25.63,4.1,"Andaman Islands, India region"
2014-07-31 17:34:08.620000+00:00,12.3436,95.0439,26.23,5.1,"261 km ENE of Port Blair, India"
2014-07-31 17:33:29.240000+00:00,12.4743,95.2033,10.0,4.9,"282 km ENE of Port Blair, India"
2014-07-31 14:21:11.960000+00:00,12.4404,95.3165,10.0,4.6,"292 km ENE of Port Blair, India"
2014-07-31 13:41:00.830000+00:00,12.4337,95.2033,10.0,5.8,"280 km ENE of Port Blair, India"
2014-07-29 07:07:07.130000+00:00,14.3603,93.0904,12.0,5.3,"297 km N of Bamboo Flat, India"
2014-07-25 04:56:16.680000+00:00,33.1264,76.3749,17.03,4.0,"60 km ESE of Kishtw?r, India"
2014-07-22 23:35:15.370000+00:00,26.2364,89.5355,14.91,4.0,"13 km SE of Koch Bih?r, India"
2014-07-06 14:48:13.060000+00:00,30.3227,80.3415,43.73,4.1,"55 km NNW of Dh?rchula, India"
2014-07-03 11:35:00.300000+00:00,30.2451,80.3384,35.0,4.0,western Xizang-India border region
2014-07-01 20:06:29.070000+00:00,25.0114,94.1629,69.7,4.3,"31 km NE of Imph?l, India"
2014-06-28 05:57:06.280000+00:00,11.6352,93.4306,37.53,4.4,"74 km E of Port Blair, India"
2014-06-26 17:12:48.860000+00:00,8.9101,93.7767,43.21,4.2,"Nicobar Islands, India region"
2014-06-18 03:04:09.550000+00:00,24.7211,95.1007,101.17,4.3,"105 km E of W?ngjing, India"
2014-06-17 17:31:10.950000+00:00,32.3316,76.4467,33.51,4.2,"17 km NE of Dharamsala, India"
2014-06-16 21:30:01.230000+00:00,10.3833,93.925,73.8,4.4,"191 km SE of Port Blair, India"
2014-06-14 05:24:27.440000+00:00,26.8748,92.5167,10.0,4.3,"15 km WNW of Rang?p?ra, India"
2014-06-13 13:32:52.870000+00:00,33.292,75.5807,42.74,5.0,"16 km N of Doda, India"
2014-06-10 19:45:45.760000+00:00,10.9021,91.8209,27.97,4.0,"131 km SW of Port Blair, India"
2014-06-09 17:40:23.230000+00:00,24.1878,91.5293,31.79,4.1,"13 km NNW of Khowai, India"
2014-06-01 10:07:12.510000+00:00,2.017,89.7759,20.0,5.7,North Indian Ocean
2014-05-30 06:37:48.980000+00:00,26.5567,90.227,10.0,4.0,"17 km NNW of Kokrajhar, India"
2014-05-29 03:23:46.560000+00:00,24.2536,94.4977,85.55,4.6,"57 km SE of W?ngjing, India"
2014-05-28 03:19:11.050000+00:00,25.2405,95.1224,97.0,4.4,"78 km SE of Phek, India"
2014-05-22 10:04:36.360000+00:00,1.8009,89.6181,10.0,4.8,North Indian Ocean
2014-05-21 16:21:54.350000+00:00,18.2012,88.0376,47.23,6.0,"276 km SE of Kon?rka, India"
2014-05-18 19:33:55.750000+00:00,26.4109,92.9493,52.02,4.2,"28 km SSE of Tezpur, India"
2014-05-12 08:33:30.570000+00:00,12.1894,95.2604,28.78,4.5,"279 km ENE of Port Blair, India"
2014-05-11 11:11:26.030000+00:00,7.7746,94.3282,72.05,4.4,"Nicobar Islands, India region"
2014-05-09 20:23:23.760000+00:00,13.4908,93.505,51.61,4.3,"215 km NNE of Bamboo Flat, India"
2014-05-01 00:56:11.700000+00:00,13.6122,92.937,28.8,4.1,"212 km N of Bamboo Flat, India"
2014-04-19 08:29:20.330000+00:00,34.1021,76.2379,34.0,4.1,"51 km SSE of Kargil, India"
2014-04-14 11:07:21.110000+00:00,11.0186,93.4677,148.61,4.2,"106 km SE of Port Blair, India"
2014-04-11 00:45:05.810000+00:00,12.2036,93.1363,68.97,4.8,"72 km NE of Bamboo Flat, India"
2014-04-06 06:37:58.910000+00:00,25.461,93.8616,52.33,4.4,"34 km SW of Koh?ma, India"
2014-04-04 06:57:43.460000+00:00,23.0504,93.1676,41.45,4.2,"13 km SE of North Vanlaiphai, India"
2014-04-01 17:45:04.700000+00:00,26.2313,92.9947,41.23,4.4,"28 km NNE of Hoj?i, India"
2014-03-31 04:36:32.410000+00:00,12.6077,95.2356,10.0,4.1,"290 km ENE of Port Blair, India"
2014-03-28 03:09:53.690000+00:00,26.4089,95.8483,97.33,4.1,"72 km SSE of Khonsa, India"
2014-03-27 04:00:15.540000+00:00,4.1909,86.7252,12.96,5.4,North Indian Ocean
2014-03-26 14:31:25.890000+00:00,25.9277,96.7983,50.45,4.1,"30 km S of Sarupathar, India"
2014-03-26 08:34:40.070000+00:00,13.8067,92.8859,32.1,4.6,"233 km N of Bamboo Flat, India"
2014-03-24 09:53:00.190000+00:00,7.5982,94.1602,10.0,4.2,"Nicobar Islands, India region"
2014-03-21 15:10:21.060000+00:00,7.3518,94.1824,10.0,4.6,"Nicobar Islands, India region"
2014-03-21 14:05:07.740000+00:00,7.2328,94.1691,10.0,4.6,"Nicobar Islands, India region"
2014-03-21 13:52:20.150000+00:00,7.6135,94.4067,10.0,4.8,"Nicobar Islands, India region"
2014-03-21 12:39:54.180000+00:00,24.1764,94.2542,60.59,4.0,"45 km SE of Kakching, India"
2014-03-19 14:02:13.300000+00:00,13.9102,94.0153,34.2,4.4,"282 km NNE of Bamboo Flat, India"
2014-03-18 12:48:43.290000+00:00,12.8824,95.5253,35.0,4.2,"Andaman Islands, India region"
2014-03-15 05:09:12.070000+00:00,23.8952,93.8661,63.44,4.3,"52 km SSE of Chur?ch?ndpur, India"
2014-03-11 11:23:54.090000+00:00,13.6975,92.9178,35.0,4.8,"222 km N of Bamboo Flat, India"
2014-03-09 23:01:13.630000+00:00,12.4854,93.2534,68.68,4.1,"104 km NE of Bamboo Flat, India"
2014-03-08 13:09:02.340000+00:00,34.452,80.1638,36.09,4.4,"239 km E of Leh, India"
2014-03-01 06:06:28.310000+00:00,11.0427,91.8594,29.74,4.6,"118 km SW of Bamboo Flat, India"
2014-02-28 13:11:30.330000+00:00,23.7432,91.3541,37.8,3.9,"10 km S of R?n?r B?z?r, India"
2014-02-26 20:58:55.070000+00:00,24.4736,93.7131,59.51,4.4,"7 km WSW of Moir?ng, India"
2014-02-23 17:04:52.940000+00:00,27.013,92.5521,53.66,4.4,"22 km NNW of Rang?p?ra, India"
2014-02-21 06:46:47.260000+00:00,30.0104,76.1747,16.02,4.6,"18 km ESE of Dirba, India"
2014-02-19 15:02:09.580000+00:00,13.8225,92.8729,26.97,4.4,"235 km N of Bamboo Flat, India"
2014-02-16 05:19:24.200000+00:00,9.9019,93.8018,120.55,4.0,"226 km SSE of Port Blair, India"
2014-02-13 06:23:38.100000+00:00,11.4883,93.5434,139.49,4.2,"89 km ESE of Port Blair, India"
2014-02-08 04:26:42.540000+00:00,8.7287,92.067,30.02,4.0,"Nicobar Islands, India region"
2014-02-07 03:15:20.800000+00:00,11.8466,94.8755,61.21,4.5,"232 km E of Port Blair, India"
2014-02-07 02:05:00.460000+00:00,11.9395,95.1092,36.09,4.1,"259 km E of Port Blair, India"
2014-02-06 15:07:53.130000+00:00,27.4652,96.9988,47.88,4.5,"80 km SSE of Hayuliang, India"
2014-02-02 23:44:01.200000+00:00,12.2849,95.0592,34.18,5.2,"261 km ENE of Port Blair, India"
2014-01-27 20:12:46.480000+00:00,14.2125,93.228,39.11,4.3,"283 km NNE of Bamboo Flat, India"
2014-01-22 05:22:01.180000+00:00,34.2849,79.7826,43.74,4.2,"203 km E of Leh, India"
2014-01-20 13:18:26.930000+00:00,22.1231,92.7127,32.08,4.1,"49 km SW of Saiha, India"
2014-01-14 08:36:07.460000+00:00,8.8629,93.6522,10.0,4.4,"Nicobar Islands, India region"
2014-01-10 21:40:36+00:00,28.2474,93.3721,15.05,4.1,"85 km NNW of Ziro, India"
2013-12-30 09:44:13.340000+00:00,24.1788,93.1207,38.13,4.2,"27 km NE of Darlawn, India"
2013-12-29 11:49:53.110000+00:00,11.7702,95.5246,21.93,4.1,"Andaman Islands, India region"
2013-12-29 11:45:32.180000+00:00,12.2956,95.1078,23.44,4.4,"266 km ENE of Port Blair, India"
2013-12-25 02:58:01.870000+00:00,10.9511,91.8813,28.0,4.3,"123 km SW of Port Blair, India"
2013-12-20 03:04:36.230000+00:00,14.3321,93.0763,41.49,4.9,"293 km N of Bamboo Flat, India"
2013-12-09 07:39:37.860000+00:00,9.6129,92.9987,34.98,4.9,"228 km S of Port Blair, India"
2013-12-07 01:06:38.870000+00:00,11.4417,93.7452,154.3,4.6,"111 km ESE of Port Blair, India"
2013-12-06 10:09:01.050000+00:00,32.8918,78.6622,41.12,4.3,"156 km ENE of Man?li, India"
2013-12-04 13:05:19.880000+00:00,26.5885,89.5628,13.6,4.7,"12 km NNE of Al?pur Du?r, India"
2013-12-04 03:59:16.650000+00:00,13.8291,92.9508,32.44,4.7,"236 km N of Bamboo Flat, India"
2013-11-29 01:54:49.070000+00:00,28.8721,95.8701,35.15,5.0,"103 km NNE of P?sigh?t, India"
2013-11-27 17:29:33.670000+00:00,26.2586,96.153,89.8,4.5,"65 km W of Sarupathar, India"
2013-11-24 06:43:38.290000+00:00,35.3548,77.0299,79.56,4.0,"52 km NNE of Thang, India"
2013-11-20 10:09:18.430000+00:00,12.3975,95.1481,10.26,5.5,"273 km ENE of Port Blair, India"
2013-11-16 19:22:19.690000+00:00,35.3399,77.1125,58.79,4.3,"54 km NNE of Thang, India"
2013-11-16 01:00:05.550000+00:00,2.2304,89.7107,9.94,4.3,North Indian Ocean
2013-11-15 22:21:08.700000+00:00,34.5371,77.7468,30.76,4.2,"43 km NNE of Leh, India"
2013-11-12 19:52:14.180000+00:00,24.4844,94.6661,88.79,4.4,"62 km E of W?ngjing, India"
2013-11-11 13:21:32.730000+00:00,35.3447,77.1001,56.73,4.0,"54 km NNE of Thang, India"
2013-11-10 20:30:04.820000+00:00,11.0579,91.893,31.1,4.4,"114 km SW of Bamboo Flat, India"
2013-11-06 14:53:14.040000+00:00,31.726,76.1301,41.11,4.4,"9 km NE of Gagret, India"
2013-11-06 09:34:45.100000+00:00,14.1439,93.0686,35.0,4.4,"273 km N of Bamboo Flat, India"
2013-11-06 04:19:20.640000+00:00,26.3701,93.5345,46.84,4.8,"30 km SSW of Bok?kh?t, India"
2013-11-06 04:16:16.060000+00:00,26.4118,93.6451,34.32,5.4,"24 km SSW of Num?ligarh, India"
2013-11-05 20:47:06.510000+00:00,1.8252,89.6563,9.66,5.1,North Indian Ocean
2013-11-05 13:53:08.110000+00:00,1.8498,90.9985,17.26,4.5,North Indian Ocean
2013-11-04 12:56:22.710000+00:00,14.2853,93.1914,41.67,4.8,"290 km N of Bamboo Flat, India"
2013-11-03 06:54:07.290000+00:00,10.5493,92.8679,54.51,4.8,"124 km S of Port Blair, India"
2013-10-28 08:40:40.080000+00:00,9.8456,92.7587,45.27,4.4,"201 km S of Port Blair, India"
2013-10-28 07:34:46.900000+00:00,8.5861,93.4763,36.19,4.5,"Nicobar Islands, India region"
2013-10-28 01:08:09.480000+00:00,25.2388,95.5348,44.81,4.0,"114 km ESE of Phek, India"
2013-10-26 11:06:22.610000+00:00,14.3674,93.0966,10.0,4.2,"297 km N of Bamboo Flat, India"
2013-10-26 00:05:03.550000+00:00,33.1049,75.9359,41.6,4.5,"24 km NE of Bhadarw?h, India"
2013-10-24 20:14:31.690000+00:00,14.3021,92.9677,30.17,4.2,"289 km N of Bamboo Flat, India"
2013-10-24 17:57:36.970000+00:00,14.2917,93.0654,23.0,5.4,"289 km N of Bamboo Flat, India"
2013-10-24 09:12:40.910000+00:00,35.3041,77.1447,51.38,4.2,"52 km NE of Thang, India"
2013-10-21 02:27:13.710000+00:00,35.3406,77.0837,48.7,5.4,"52 km NNE of Thang, India"
2013-10-21 02:26:11.140000+00:00,35.2895,76.9996,35.0,4.5,"44 km NNE of Thang, India"
2013-10-20 03:34:55.800000+00:00,2.7325,89.4082,13.94,4.3,North Indian Ocean
2013-10-17 00:33:14.310000+00:00,14.0582,93.0065,31.88,4.2,"262 km N of Bamboo Flat, India"
2013-10-15 00:41:03.450000+00:00,10.6106,91.4722,10.0,4.6,"181 km SW of Bamboo Flat, India"
2013-10-13 05:52:59.140000+00:00,10.7355,91.7454,10.03,4.1,"150 km SW of Port Blair, India"
2013-10-09 11:35:59.580000+00:00,10.2984,92.2811,9.84,4.3,"159 km SSW of Port Blair, India"
2013-10-08 09:31:11+00:00,9.7794,93.8132,35.0,4.6,"239 km SSE of Port Blair, India"
2013-10-07 20:53:58.620000+00:00,26.2602,92.9225,7.87,4.2,"29 km NNE of Hoj?i, India"
2013-10-06 06:59:11.030000+00:00,12.9734,92.981,35.19,4.5,"143 km NNE of Bamboo Flat, India"
2013-10-03 06:12:39.140000+00:00,27.2898,88.4022,9.87,5.2,"11 km WNW of Singtam, India"
2013-10-01 13:30:59.420000+00:00,3.1757,89.4949,14.3,4.6,North Indian Ocean
2013-09-29 19:55:15.100000+00:00,2.7257,89.5044,10.0,4.4,North Indian Ocean
2013-09-28 19:50:32.960000+00:00,24.8368,94.7407,91.29,4.2,"72 km ENE of Yairipok, India"
2013-09-26 05:30:05.660000+00:00,23.8621,93.2795,55.92,4.6,"39 km ESE of Darlawn, India"
2013-09-18 15:43:05.060000+00:00,13.0868,93.2103,53.16,4.4,"162 km NNE of Bamboo Flat, India"
2013-09-11 10:09:40.650000+00:00,10.4984,92.3039,27.68,4.5,"137 km SSW of Port Blair, India"
2013-09-09 11:58:16.360000+00:00,27.1438,92.3593,10.0,4.5,"14 km SSW of Bomdila, India"
2013-09-07 03:24:56.240000+00:00,25.3564,95.0718,81.93,4.5,"66 km ESE of Phek, India"
2013-09-05 18:11:28.600000+00:00,33.2221,75.404,10.24,4.5,"14 km NE of Batoti, India"
2013-09-05 01:13:34.180000+00:00,9.3496,93.852,46.16,4.2,"283 km SSE of Port Blair, India"
2013-09-04 15:35:05.770000+00:00,8.5865,93.7843,66.29,4.3,"Nicobar Islands, India region"
2013-09-03 08:06:19.150000+00:00,33.2574,75.8656,10.0,4.2,"11 km SE of Kishtw?r, India"
2013-08-31 21:06:34.490000+00:00,28.7788,94.4454,29.91,4.5,"28 km NNE of Shi Yomi, India"
2013-08-29 10:13:24.110000+00:00,31.4785,76.2727,38.33,4.4,"1 km NNE of Una, India"
2013-08-21 12:56:30.410000+00:00,24.5651,94.7308,95.01,4.2,"67 km E of W?ngjing, India"
2013-08-21 08:41:51.110000+00:00,26.6379,92.5235,53.17,4.2,"8 km SSE of Dhekiajuli, India"
2013-08-21 06:57:21.490000+00:00,26.6306,92.5269,54.4,4.2,"9 km SSE of Dhekiajuli, India"
2013-08-18 23:53:31.680000+00:00,33.2183,75.8728,44.81,4.8,"14 km SE of Kishtw?r, India"
2013-08-18 00:14:38.750000+00:00,11.1044,95.1931,10.2,4.2,"274 km ESE of Port Blair, India"
2013-08-17 14:41:18.980000+00:00,11.183,93.3084,62.42,4.6,"81 km SE of Port Blair, India"
2013-08-15 16:51:35.710000+00:00,11.0299,95.039,22.65,4.6,"259 km ESE of Port Blair, India"
2013-08-15 16:34:04.620000+00:00,2.0602,89.7043,14.37,4.2,North Indian Ocean
2013-08-13 21:25:27.690000+00:00,25.5549,96.2594,57.67,4.3,"90 km SW of Sarupathar, India"
2013-08-06 18:36:30.500000+00:00,23.3104,88.4902,35.88,4.5,"9 km NE of Sh?ntipur, India"
2013-08-05 14:46:00.350000+00:00,33.3339,75.9342,50.45,4.1,"15 km E of Kishtw?r, India"
2013-08-05 13:57:48.780000+00:00,33.4569,76.0182,46.77,4.3,"28 km NE of Kishtw?r, India"
2013-08-02 21:37:46.070000+00:00,33.2967,75.9504,42.43,5.2,"17 km E of Kishtw?r, India"
2013-08-02 02:32:47.770000+00:00,33.2663,75.9377,14.12,5.0,"16 km ESE of Kishtw?r, India"
2013-07-29 13:07:03+00:00,23.2863,70.4026,20.0,4.0,"6 km ESE of Bhach?u, India"
2013-07-29 02:26:29.740000+00:00,14.038,92.892,29.1,4.5,"259 km N of Bamboo Flat, India"
2013-07-24 19:51:54.990000+00:00,12.978,93.235,34.5,4.7,"152 km NNE of Bamboo Flat, India"
2013-07-13 17:49:36.640000+00:00,32.383,76.535,25.5,4.4,"27 km NE of Dharamsala, India"
2013-07-12 07:01:32.200000+00:00,26.267,90.7,48.2,4.1,"6 km SSE of Abhay?puri, India"
2013-07-11 23:25:59.490000+00:00,10.913,91.681,30.7,4.2,"142 km SW of Bamboo Flat, India"
2013-07-11 18:48:12.420000+00:00,29.094,95.935,26.4,4.2,"127 km NNW of Hayuliang, India"
2013-07-11 04:34:46.260000+00:00,2.549,89.688,15.8,4.5,North Indian Ocean
2013-07-09 15:52:34.080000+00:00,32.85,78.327,36.9,4.0,"125 km ENE of Kyelang, India"
2013-07-09 13:49:18.870000+00:00,32.765,78.197,49.9,5.0,"111 km ENE of Man?li, India"
2013-07-08 03:44:20.050000+00:00,23.84,91.359,10.1,4.1,"0 km NW of R?n?r B?z?r, India"
2013-07-06 21:41:53.420000+00:00,25.937,93.412,48.9,4.1,"10 km N of Diphu, India"
2013-06-28 15:35:55.270000+00:00,10.623,93.507,109.7,4.8,"142 km SE of Port Blair, India"
2013-06-26 05:48:47.180000+00:00,9.379,91.246,30.5,5.3,"Nicobar Islands, India region"
2013-06-06 13:03:26+00:00,10.549,91.699,24.2,4.6,"168 km SW of Port Blair, India"
2013-06-05 22:04:03.100000+00:00,32.907,76.286,43.3,4.0,"41 km NNE of Chamba, India"
2013-06-04 17:34:50.750000+00:00,32.672,76.601,41.1,4.9,"41 km WNW of Kyelang, India"
2013-06-04 17:24:20.240000+00:00,19.884,68.094,15.2,4.1,"250 km SW of Porbandar, India"
2013-06-01 13:28:53.880000+00:00,22.02,88.572,10.0,4.1,"22 km NE of Kultali, India"
2013-05-15 17:33:12.100000+00:00,8.385,92.298,43.9,4.0,"Nicobar Islands, India region"
2013-05-14 20:03:36.620000+00:00,33.087,75.709,48.0,4.7,"11 km N of Bhadarw?h, India"
2013-05-14 20:00:07.770000+00:00,33.101,75.727,61.7,4.7,"13 km N of Bhadarw?h, India"
2013-05-14 19:58:24.430000+00:00,33.121,75.735,35.7,4.3,"15 km N of Bhadarw?h, India"
2013-05-14 14:57:00.920000+00:00,13.898,93.068,30.7,4.1,"246 km N of Bamboo Flat, India"
2013-05-07 15:01:45.820000+00:00,13.817,92.914,30.1,4.3,"235 km N of Bamboo Flat, India"
2013-05-06 20:53:55.860000+00:00,13.151,92.244,32.6,4.4,"168 km NNW of Bamboo Flat, India"
2013-05-03 04:16:09.700000+00:00,12.887,93.333,62.7,4.5,"147 km NNE of Bamboo Flat, India"
2013-05-02 00:30:41.250000+00:00,33.121,75.827,15.8,4.3,"18 km NNE of Bhadarw?h, India"
2013-05-02 00:30:07.400000+00:00,32.964,75.69,10.0,4.2,"3 km SW of Bhadarw?h, India"
2013-05-01 09:19:45.930000+00:00,33.001,75.764,10.0,4.6,"4 km ENE of Bhadarw?h, India"
2013-05-01 07:05:36.310000+00:00,33.055,75.724,10.0,4.2,"8 km N of Bhadarw?h, India"
2013-05-01 06:57:13.480000+00:00,33.061,75.863,15.0,5.7,"16 km ENE of Bhadarw?h, India"
2013-04-30 09:41:51.600000+00:00,33.152,75.741,10.0,4.5,"18 km E of Doda, India"
2013-04-27 05:16:56.250000+00:00,27.513,92.644,28.3,4.4,"35 km NE of Bomdila, India"
2013-04-27 03:17:13.120000+00:00,27.608,92.992,28.9,4.1,"67 km NE of Bomdila, India"
2013-04-19 06:35:52.970000+00:00,27.333,87.853,47.1,4.2,"40 km W of Gyalshing, India"
2013-04-18 21:18:43.630000+00:00,13.912,93.101,34.4,4.2,"248 km N of Bamboo Flat, India"
2013-04-17 03:01:38.230000+00:00,33.249,76.663,42.2,4.0,"31 km SW of Padam, India"
2013-04-16 08:34:14.090000+00:00,28.887,95.15,39.5,5.2,"Arunachal Pradesh, India"
2013-04-16 01:23:23.420000+00:00,26.06,91.979,43.8,4.4,"19 km ESE of Dispur, India"
2013-04-14 09:55:42.660000+00:00,13.027,93.436,94.3,4.1,"166 km NNE of Bamboo Flat, India"
2013-03-26 04:26:19.060000+00:00,11.05,93.477,129.8,4.5,"104 km SE of Port Blair, India"
2013-03-20 23:02:05.960000+00:00,14.37,93.123,32.0,4.3,"298 km N of Bamboo Flat, India"
2013-03-20 02:10:26.630000+00:00,12.599,93.703,103.6,4.7,"146 km NE of Bamboo Flat, India"
2013-03-17 04:17:39.470000+00:00,29.101,95.869,27.0,4.4,"126 km NNE of P?sigh?t, India"
2013-03-15 07:57:44.930000+00:00,2.68,89.837,17.9,4.3,North Indian Ocean
2013-03-02 01:30:38.630000+00:00,24.677,92.222,38.7,5.2,"25 km SSW of Kar?mganj, India"
2013-02-24 15:16:42.440000+00:00,29.945,94.95,35.0,4.0,"166 km NNE of Shi Yomi, India"
2013-02-24 14:33:21.710000+00:00,11.011,91.998,19.9,4.7,"109 km SW of Port Blair, India"
2013-02-24 00:57:30.210000+00:00,27.264,75.491,10.0,3.6,"13 km SW of R?ngas, India"
2013-02-19 17:16:47.680000+00:00,7.92,91.913,37.9,4.4,"Nicobar Islands, India region"
2013-02-11 10:48:52.100000+00:00,30.969,78.268,10.0,4.6,"18 km NNE of Barkot, India"
2013-02-06 19:05:30.740000+00:00,34.347,80.606,10.0,4.2,"279 km E of Leh, India"
2013-02-06 19:01:45.700000+00:00,34.247,80.424,16.6,4.9,"261 km E of Leh, India"
2013-02-05 03:57:27.240000+00:00,13.857,92.933,16.4,4.8,"239 km N of Bamboo Flat, India"
2013-02-04 01:19:28.890000+00:00,11.724,92.699,44.8,4.6,"3 km NW of Bamboo Flat, India"
2013-01-31 20:31:00.640000+00:00,13.975,93.088,46.3,4.6,"254 km N of Bamboo Flat, India"
2013-01-22 15:49:24.010000+00:00,34.214,80.306,37.8,4.0,"250 km E of Leh, India"
2013-01-18 06:24:14.380000+00:00,2.37,89.187,10.0,4.5,North Indian Ocean
2013-01-11 09:10:14.980000+00:00,13.304,92.342,35.0,4.9,"182 km NNW of Bamboo Flat, India"
2013-01-09 01:41:53.260000+00:00,25.329,95.048,93.0,5.8,"66 km SE of Phek, India"
2013-01-07 05:32:42.820000+00:00,28.216,94.242,10.0,4.2,"37 km SSW of Shi Yomi, India"
2013-01-06 10:25:07.880000+00:00,1.884,89.682,8.4,4.8,North Indian Ocean
2013-01-03 05:47:27.730000+00:00,24.886,94.002,73.8,4.4,"10 km NE of Imph?l, India"
2012-12-30 08:16:43.130000+00:00,24.209,91.782,22.5,4.3,"5 km WNW of Kamalpur, India"
2012-12-20 13:00:53.810000+00:00,27.651,76.116,10.0,3.9,"9 km SW of Kotputli, India"
